GPA,SAT Reading & Writing,SAT Math,SAT Essay,Activity Score,Personal Statement Score,Residency,Race,Gender,Accepted
2.1,686,607,14,80,80,CA resident,Hispanic,Male,0
2.0,695,567,16,80,80,International,White,Male,0
2.5,578,675,16,80,80,CA resident,International,Female,0
2.0,578,646,15,80,80,CA resident,White,Male,1
2.5,610,572,13,80,80,CA resident,White,Male,0
2.5,551,633,13,80,80,Non-resident domestic,Asian,Female,0
2.6,560,606,16,80,80,CA resident,Asian,Female,0
2.5,595,695,13,80,80,CA resident,International,Male,0
3.0,610,661,16,80,80,CA resident,White,Male,0
2.0,626,622,14,80,80,CA resident,Hispanic,Male,0
2.2,621,569,13,80,80,International,Domestic unknown,Female,0
2.2,655,587,14,80,80,CA resident,Hispanic,Female,0
2.5,601,658,13,80,80,International,International,Female,1
2.8,597,619,14,80,80,CA resident,Asian,Genderqueer,0
2.5,595,574,15,80,80,Non-resident domestic,Hispanic,Male,0
2.8,556,672,16,80,80,CA resident,International,Female,0
2.9,671,620,13,80,80,CA resident,Hispanic,Male,0
3.0,602,628,14,80,80,CA resident,Hispanic,Female,1
2.9,677,699,16,80,80,CA resident,White,Female,0
3.0,665,617,15,80,80,CA resident,Hispanic,Female,0
2.6,638,610,14,80,80,CA resident,White,Female,0
2.6,600,593,15,80,80,CA resident,International,Male,0
2.5,635,648,16,80,80,CA resident,African American,Male,0
2.5,577,562,15,80,80,CA resident,White,Female,0
2.6,617,571,15,80,80,CA resident,Domestic unknown,Male,0
2.5,594,562,13,80,80,CA resident,Hispanic,Female,0
2.2,559,697,14,80,80,CA resident,Hispanic,Male,0
2.1,552,698,14,80,80,CA resident,Asian,Female,0
2.6,613,668,16,80,80,CA resident,African American,Female,0
2.8,557,613,14,80,80,CA resident,Hispanic,Female,0
2.6,684,575,16,80,80,International,Hispanic,Male,0
3.0,697,680,14,80,80,CA resident,International,Female,0
2.5,681,651,15,80,80,CA resident,Asian,Male,0
2.5,625,662,13,80,80,Non-resident domestic,Asian,Male,0
2.4,627,558,14,80,80,CA resident,International,Female,0
2.9,582,683,13,80,80,Unknown,Hispanic,Other,0
2.5,555,685,13,80,80,International,International,Male,0
2.4,679,582,14,80,80,Non-resident domestic,White,Female,0
2.4,620,640,15,80,80,CA resident,White,Female,0
2.2,618,563,15,80,80,CA resident,Hispanic,Male,0
2.5,557,616,13,80,80,CA resident,African American,Male,0
2.4,671,631,13,80,80,CA resident,White,Female,0
2.0,560,697,14,80,80,Unknown,Asian,Female,0
2.1,558,638,14,80,80,Non-resident domestic,International,Male,1
2.4,631,631,14,80,80,Non-resident domestic,International,Female,0
2.2,630,564,13,80,80,International,Hispanic,Female,0
2.7,652,551,16,80,80,CA resident,Asian,Female,0
2.7,698,620,13,80,80,CA resident,Asian,Male,0
2.4,551,700,15,80,80,International,Hispanic,Female,0
2.8,553,652,15,80,80,Unknown,Asian,Other,0
2.9,565,648,13,80,80,International,International,Female,1
2.8,663,646,14,80,80,CA resident,White,Female,0
2.4,644,677,14,80,80,CA resident,Asian,Female,0
2.0,552,671,14,80,80,Unknown,American Indian,Female,0
2.3,558,566,13,80,80,Unknown,White,Female,0
2.7,619,554,14,80,80,Non-resident domestic,Asian,Female,0
2.1,603,602,16,80,80,CA resident,White,Female,0
2.9,556,633,13,80,80,CA resident,Hispanic,Female,0
2.7,634,648,15,80,80,Non-resident domestic,Asian,Female,0
2.1,694,693,16,80,80,CA resident,White,Male,0
2.1,652,637,15,80,80,CA resident,International,Female,0
2.0,554,646,16,80,80,CA resident,Hispanic,Male,0
2.2,560,629,14,80,80,CA resident,Asian,Male,0
2.0,598,677,16,80,80,CA resident,International,Male,0
2.9,561,613,16,80,80,CA resident,Hispanic,Male,0
2.2,648,643,16,80,80,International,White,Female,0
2.9,651,662,15,80,80,CA resident,Hispanic,Female,0
2.6,604,567,16,80,80,CA resident,Asian,Male,0
2.5,591,640,14,80,80,International,African American,Female,0
2.9,630,621,14,80,80,CA resident,Asian,Female,0
2.1,589,685,15,80,80,CA resident,Asian,Male,0
2.0,607,608,14,80,80,CA resident,Domestic unknown,Male,0
2.3,643,646,15,80,80,Non-resident domestic,White,Female,1
2.6,574,550,14,80,80,CA resident,Hispanic,Female,0
2.5,592,605,15,80,80,CA resident,African American,Male,0
2.8,586,564,15,80,80,International,Hispanic,Male,0
2.5,573,581,16,80,80,CA resident,Hispanic,Male,0
2.7,642,699,16,80,80,CA resident,White,Female,0
3.0,665,557,14,80,80,CA resident,Hispanic,Female,0
2.6,609,641,16,80,80,CA resident,Asian,Male,0
2.7,634,680,16,80,80,CA resident,Asian,Female,0
2.0,584,658,14,80,80,CA resident,Asian,Female,0
2.8,610,604,15,80,80,CA resident,White,Male,0
2.6,585,644,15,80,80,CA resident,International,Male,0
2.2,659,672,14,80,80,CA resident,Hispanic,Female,0
2.6,551,674,14,80,80,CA resident,International,Male,0
2.4,569,614,14,80,80,International,International,Male,0
2.7,684,583,14,80,80,CA resident,Asian,Female,0
2.5,596,679,16,80,80,CA resident,Asian,Male,1
2.7,637,698,14,80,80,International,International,Male,0
2.7,592,593,15,80,80,CA resident,Asian,Female,0
2.5,690,615,13,80,80,CA resident,International,Male,0
2.9,651,666,14,80,80,CA resident,Hispanic,Female,0
2.6,553,660,13,80,80,CA resident,Domestic unknown,Male,0
2.8,566,600,16,80,80,CA resident,Asian,Female,0
3.0,655,648,15,80,80,CA resident,White,Female,0
2.2,560,617,13,80,80,CA resident,Hispanic,Male,0
2.6,644,700,15,80,80,CA resident,White,Male,0
2.5,603,561,16,80,80,Unknown,Asian,Female,0
2.5,688,623,15,80,80,Non-resident domestic,White,Female,0
2.4,622,662,13,80,80,CA resident,Asian,Male,0
2.8,624,603,16,80,80,CA resident,White,Female,0
2.2,656,698,16,80,80,CA resident,American Indian,Female,0
2.2,616,659,16,80,80,CA resident,White,Female,1
2.7,596,648,13,80,80,CA resident,Asian,Female,0
2.9,573,629,15,80,80,CA resident,White,Male,0
3.0,670,569,16,80,80,Unknown,International,Male,0
2.3,555,699,14,80,80,International,Asian,Male,0
3.0,640,601,13,80,80,CA resident,White,Male,0
2.5,555,668,15,80,80,CA resident,Pacific Islander,Female,0
2.4,684,637,13,80,80,Non-resident domestic,Hispanic,Male,0
2.7,694,622,14,80,80,CA resident,Asian,Male,0
2.0,597,556,15,80,80,CA resident,African American,Female,0
2.7,550,620,13,80,80,CA resident,White,Female,0
2.9,697,686,14,80,80,CA resident,Asian,Other,0
2.9,680,643,14,80,80,CA resident,Domestic unknown,Female,0
2.0,618,683,15,80,80,CA resident,Asian,Female,0
2.7,601,588,16,80,80,CA resident,White,Male,0
2.2,565,626,16,80,80,CA resident,White,Male,0
2.2,604,593,15,80,80,CA resident,Hispanic,Female,0
2.5,606,665,13,80,80,CA resident,African American,Female,0
2.2,613,661,14,80,80,CA resident,Asian,Female,0
2.3,589,658,13,80,80,International,Hispanic,Male,0
2.4,687,575,13,80,80,International,International,Female,0
2.5,630,686,14,80,80,CA resident,White,Female,0
2.4,692,640,15,80,80,CA resident,Asian,Male,0
2.6,634,566,15,80,80,CA resident,Asian,Genderqueer,0
2.6,628,675,14,80,80,CA resident,International,Female,0
2.7,625,602,14,80,80,CA resident,Hispanic,Female,0
2.1,624,649,14,80,80,CA resident,Hispanic,Male,0
2.4,660,679,16,80,80,CA resident,Asian,Male,0
2.0,646,629,13,80,80,CA resident,International,Female,0
3.0,656,614,15,80,80,CA resident,Asian,Male,0
2.9,585,667,16,80,80,Non-resident domestic,Asian,Female,0
2.3,572,695,15,80,80,CA resident,International,Female,0
2.4,698,684,15,80,80,CA resident,Asian,Female,0
2.8,555,688,16,80,80,CA resident,International,Female,0
2.2,600,660,13,80,80,International,White,Female,1
2.5,697,554,15,80,80,CA resident,Asian,Male,0
2.1,676,619,14,80,80,CA resident,Asian,Male,0
2.6,614,689,13,80,80,CA resident,Asian,Male,0
2.4,627,598,15,80,80,CA resident,Hispanic,Male,1
2.8,569,695,13,80,80,CA resident,Domestic unknown,Female,1
2.3,617,669,14,80,80,CA resident,Asian,Male,0
2.8,618,597,15,80,80,CA resident,White,Female,0
2.7,613,651,16,80,80,CA resident,White,Male,0
2.3,595,667,15,80,80,CA resident,International,Male,1
2.2,556,572,14,80,80,CA resident,Hispanic,Female,0
2.4,689,550,13,80,80,CA resident,Asian,Male,0
2.5,657,597,16,80,80,CA resident,Asian,Male,0
2.5,637,646,13,80,80,CA resident,Asian,Female,0
2.0,641,629,15,80,80,Non-resident domestic,International,Female,0
2.4,602,688,13,80,80,CA resident,Asian,Male,0
2.9,611,653,13,80,80,CA resident,Asian,Male,0
2.6,679,575,16,80,80,CA resident,International,Male,1
2.5,671,598,13,80,80,CA resident,International,Male,0
2.9,638,616,15,80,80,CA resident,White,Male,0
2.7,618,620,15,80,80,CA resident,Hispanic,Other,0
2.9,682,676,13,80,80,CA resident,Asian,Male,0
2.3,581,553,13,80,80,CA resident,Asian,Female,0
2.4,601,697,16,80,80,International,African American,Female,0
2.5,664,663,13,80,80,CA resident,Asian,Male,0
2.8,571,685,14,80,80,CA resident,White,Male,1
2.9,554,587,13,80,80,CA resident,White,Male,0
2.5,674,614,15,80,80,CA resident,International,Male,0
2.5,689,681,13,80,80,CA resident,White,Female,0
2.2,550,606,14,80,80,CA resident,Asian,Female,0
2.3,574,631,14,80,80,CA resident,International,Male,0
2.7,681,648,15,80,80,CA resident,Asian,Male,0
2.1,638,597,16,80,80,CA resident,Asian,Male,0
2.9,688,682,15,80,80,CA resident,International,Female,0
2.6,571,638,14,80,80,CA resident,International,Female,0
2.5,597,640,16,80,80,CA resident,Asian,Female,0
2.1,555,563,14,80,80,Non-resident domestic,Hispanic,Male,0
2.7,563,585,13,80,80,Unknown,Asian,Female,0
2.8,590,553,16,80,80,CA resident,White,Female,0
2.3,577,698,13,80,80,CA resident,International,Female,0
2.3,670,569,16,80,80,CA resident,International,Female,0
2.7,680,637,13,80,80,CA resident,African American,Female,0
2.8,604,557,13,80,80,CA resident,Asian,Female,0
2.4,681,600,13,80,80,CA resident,African American,Male,0
2.7,600,623,16,80,80,CA resident,White,Male,0
2.3,645,638,14,80,80,CA resident,Asian,Female,0
2.8,687,626,14,80,80,CA resident,Domestic unknown,Male,0
2.3,633,686,14,80,80,CA resident,Asian,Female,0
2.5,565,622,14,80,80,CA resident,White,Female,0
2.4,678,656,16,80,80,CA resident,Asian,Female,0
2.9,623,645,14,80,80,Unknown,Domestic unknown,Female,0
2.3,561,568,13,80,80,CA resident,Asian,Female,0
2.6,656,560,13,80,80,CA resident,Asian,Female,0
2.9,675,655,13,80,80,CA resident,Asian,Male,0
2.0,551,642,16,80,80,CA resident,White,Male,0
3.0,594,620,14,80,80,International,White,Female,0
2.5,564,668,14,80,80,CA resident,International,Female,0
2.1,588,638,13,80,80,CA resident,Hispanic,Male,0
2.9,656,666,15,80,80,CA resident,White,Male,1
2.5,555,630,16,80,80,CA resident,White,Female,0
2.7,685,688,14,80,80,CA resident,Hispanic,Male,0
2.1,698,620,16,80,80,CA resident,International,Male,0
2.4,659,642,14,80,80,CA resident,Asian,Female,0
2.3,584,660,16,80,80,CA resident,Asian,Female,0
2.5,623,649,15,80,80,Non-resident domestic,White,Male,0
2.6,635,591,13,80,80,CA resident,Hispanic,Female,0
2.1,615,608,14,80,80,CA resident,International,Male,0
2.0,695,631,15,80,80,CA resident,White,Female,0
2.6,579,568,13,80,80,CA resident,White,Other,0
2.1,568,693,15,80,80,CA resident,White,Female,1
2.6,676,626,15,80,80,CA resident,Asian,Male,0
2.4,564,656,14,80,80,CA resident,Hispanic,Female,0
2.8,619,665,13,80,80,CA resident,Hispanic,Male,0
2.8,560,691,14,80,80,Non-resident domestic,African American,Male,0
2.5,697,697,15,80,80,CA resident,International,Female,1
2.7,631,560,14,80,80,CA resident,Asian,Male,0
3.0,685,589,13,80,80,CA resident,Hispanic,Male,0
2.3,672,662,15,80,80,CA resident,White,Male,0
2.6,618,560,16,80,80,CA resident,White,Male,0
2.7,617,693,16,80,80,International,Hispanic,Female,1
2.4,553,597,13,80,80,CA resident,Hispanic,Female,0
2.2,563,655,15,80,80,CA resident,International,Male,0
2.8,583,635,16,80,80,Non-resident domestic,Asian,Female,0
2.4,641,688,13,80,80,CA resident,Asian,Female,0
2.8,579,620,15,80,80,CA resident,Asian,Male,0
2.8,567,685,15,80,80,CA resident,White,Female,0
2.7,679,563,14,80,80,CA resident,White,Female,0
2.1,564,606,16,80,80,CA resident,Domestic unknown,Female,0
2.5,569,610,16,80,80,CA resident,Hispanic,Female,0
2.0,562,653,16,80,80,International,Asian,Female,0
2.1,638,658,15,80,80,CA resident,African American,Female,0
2.5,674,635,14,80,80,CA resident,White,Male,0
2.8,615,611,13,80,80,CA resident,White,Male,0
2.5,671,651,15,80,80,CA resident,African American,Female,0
2.6,658,658,14,80,80,CA resident,Hispanic,Male,0
2.7,597,627,14,80,80,CA resident,Asian,Female,0
2.7,569,665,14,80,80,CA resident,White,Male,0
2.1,598,629,15,80,80,CA resident,Hispanic,Female,0
2.1,657,696,14,80,80,International,Asian,Male,0
2.1,690,672,15,80,80,Non-resident domestic,International,Female,0
3.0,684,591,14,80,80,CA resident,Hispanic,Male,0
2.8,572,623,13,80,80,CA resident,International,Male,0
2.2,671,566,14,80,80,CA resident,Domestic unknown,Female,0
2.8,686,603,16,80,80,CA resident,Asian,Female,0
2.9,680,552,15,80,80,CA resident,Hispanic,Female,0
2.1,559,619,15,80,80,CA resident,White,Male,0
2.9,551,662,14,80,80,CA resident,International,Female,0
2.5,664,554,14,80,80,CA resident,International,Male,0
3.0,647,574,15,80,80,International,Asian,Female,0
2.5,551,676,14,80,80,CA resident,Asian,Female,0
2.8,560,645,13,80,80,Non-resident domestic,Asian,Male,0
2.7,592,622,16,80,80,CA resident,Asian,Female,0
2.2,605,658,14,80,80,CA resident,White,Male,1
2.5,632,550,15,80,80,Non-resident domestic,International,Female,0
2.9,690,652,14,80,80,CA resident,International,Male,1
2.8,597,636,16,80,80,CA resident,Asian,Female,0
2.2,660,599,13,80,80,CA resident,Hispanic,Female,0
2.4,621,643,15,80,80,CA resident,Asian,Female,0
2.7,550,632,14,80,80,CA resident,Hispanic,Genderqueer,0
2.3,652,686,16,80,80,CA resident,White,Male,0
2.3,610,641,15,80,80,CA resident,Asian,Female,0
3.0,560,628,15,80,80,CA resident,International,Male,0
2.3,645,594,15,80,80,CA resident,White,Genderqueer,0
2.7,664,645,15,80,80,CA resident,International,Other,0
2.9,579,604,16,80,80,CA resident,Hispanic,Male,0
2.9,607,616,14,80,80,International,Asian,Female,0
2.9,673,579,14,80,80,CA resident,White,Female,0
2.5,684,696,13,80,80,CA resident,Hispanic,Male,0
2.3,580,648,14,80,80,CA resident,Hispanic,Male,0
2.3,674,635,13,80,80,CA resident,Hispanic,Male,0
2.7,624,616,15,80,80,CA resident,Hispanic,Female,0
2.4,700,690,13,80,80,International,International,Female,0
2.7,563,631,13,80,80,CA resident,Asian,Female,0
2.5,620,577,16,80,80,CA resident,Hispanic,Female,0
2.9,642,586,15,80,80,CA resident,International,Male,0
2.1,571,581,13,80,80,CA resident,Hispanic,Male,0
2.3,638,615,14,80,80,CA resident,White,Female,0
2.9,628,661,13,80,80,International,White,Female,0
2.4,665,602,13,80,80,CA resident,Hispanic,Female,0
2.8,694,581,13,80,80,Non-resident domestic,Hispanic,Male,0
2.4,651,587,13,80,80,CA resident,White,Female,0
2.1,670,581,16,80,80,CA resident,Asian,Female,0
2.8,573,634,16,80,80,CA resident,White,Male,0
2.5,592,679,14,80,80,CA resident,Hispanic,Male,0
2.4,661,689,13,80,80,International,Hispanic,Male,0
2.5,671,681,15,80,80,CA resident,International,Male,0
2.8,576,554,13,80,80,Unknown,African American,Female,0
2.1,573,590,16,80,80,International,International,Male,0
2.4,552,676,14,80,80,Unknown,Asian,Female,0
2.0,698,650,13,80,80,CA resident,Hispanic,Female,0
3.0,659,634,13,80,80,CA resident,White,Male,0
3.0,606,678,15,80,80,CA resident,Asian,Female,0
2.7,700,635,16,80,80,International,American Indian,Female,0
2.4,620,662,13,80,80,CA resident,White,Female,0
2.3,619,666,13,80,80,CA resident,Asian,Female,0
2.0,680,568,13,80,80,Non-resident domestic,Hispanic,Male,0
2.2,564,645,16,80,80,CA resident,Asian,Male,0
2.1,646,573,14,80,80,International,International,Male,0
2.7,645,579,14,80,80,CA resident,Asian,Female,0
2.1,685,621,16,80,80,CA resident,White,Female,0
2.5,673,640,16,80,80,Non-resident domestic,White,Male,0
2.8,617,623,13,80,80,CA resident,Asian,Female,0
2.1,615,653,16,80,80,CA resident,Asian,Male,0
2.1,550,614,15,80,80,CA resident,International,Female,0
2.2,634,573,13,80,80,CA resident,White,Male,0
2.6,649,593,14,80,80,International,Asian,Male,0
3.0,644,647,14,80,80,CA resident,Asian,Female,0
2.7,569,640,16,80,80,International,White,Male,0
2.4,598,638,14,80,80,CA resident,Hispanic,Female,0
2.4,604,632,14,80,80,International,White,Male,0
2.6,622,636,14,80,80,CA resident,Asian,Male,0
2.4,688,657,15,80,80,CA resident,White,Male,0
2.3,617,628,15,80,80,CA resident,White,Male,0
2.7,602,551,16,80,80,CA resident,White,Male,0
2.4,632,596,13,80,80,CA resident,Asian,Male,0
2.4,657,659,16,80,80,CA resident,Asian,Male,0
3.0,593,680,16,80,80,CA resident,Asian,Female,0
2.5,583,566,15,80,80,CA resident,Hispanic,Male,0
2.2,564,692,14,80,80,International,Hispanic,Male,0
2.0,694,668,15,80,80,International,Asian,Male,0
2.9,602,593,16,80,80,International,Asian,Male,0
2.9,560,565,15,80,80,CA resident,Hispanic,Male,0
2.3,655,592,13,80,80,Non-resident domestic,Asian,Male,0
2.9,641,610,13,80,80,CA resident,International,Female,0
2.4,679,655,14,80,80,CA resident,Hispanic,Female,0
2.1,608,645,14,80,80,Non-resident domestic,Hispanic,Female,0
2.8,568,594,13,80,80,CA resident,International,Male,0
2.8,639,647,13,80,80,International,Hispanic,Female,0
2.1,644,595,16,80,80,CA resident,Asian,Female,0
2.1,599,677,15,80,80,CA resident,White,Male,0
2.5,560,691,16,80,80,CA resident,White,Female,0
2.9,693,638,15,80,80,CA resident,White,Female,0
2.9,579,665,15,80,80,Unknown,Asian,Female,0
2.5,614,678,16,80,80,Non-resident domestic,Asian,Male,0
2.0,561,669,16,80,80,CA resident,Hispanic,Male,0
2.9,687,694,16,80,80,International,African American,Female,0
2.3,574,689,16,80,80,CA resident,Hispanic,Male,0
2.4,576,590,14,80,80,CA resident,Hispanic,Male,0
3.0,610,629,15,80,80,CA resident,White,Female,0
2.5,626,676,13,80,80,CA resident,White,Male,0
2.1,598,660,13,80,80,International,Hispanic,Female,0
2.0,628,580,15,80,80,CA resident,Asian,Male,0
2.4,574,555,14,80,80,CA resident,White,Female,1
2.1,652,604,16,80,80,International,Domestic unknown,Female,0
3.0,696,600,15,80,80,CA resident,International,Male,0
2.4,615,574,15,80,80,Unknown,International,Male,0
2.3,599,640,14,80,80,CA resident,Hispanic,Male,0
2.2,572,636,16,80,80,CA resident,White,Female,0
2.3,681,638,14,80,80,International,African American,Female,0
3.0,683,674,15,80,80,CA resident,Hispanic,Female,0
2.3,552,667,13,80,80,CA resident,Hispanic,Female,0
2.0,643,565,16,80,80,CA resident,White,Male,0
2.0,581,584,15,80,80,CA resident,International,Female,0
2.5,583,601,15,80,80,CA resident,Asian,Male,0
2.3,552,579,15,80,80,International,White,Female,0
2.5,621,556,15,80,80,CA resident,Asian,Female,0
3.0,634,667,15,80,80,CA resident,Hispanic,Male,0
2.8,683,609,15,80,80,CA resident,White,Female,1
2.8,623,598,16,80,80,CA resident,White,Female,0
2.7,627,686,15,80,80,CA resident,Hispanic,Female,0
3.0,655,603,16,80,80,CA resident,International,Male,0
3.0,630,578,15,80,80,CA resident,Hispanic,Male,0
2.6,568,594,14,80,80,CA resident,Hispanic,Female,0
2.1,686,599,15,80,80,Non-resident domestic,Asian,Female,0
2.4,577,624,13,80,80,CA resident,Hispanic,Male,0
2.8,616,665,14,80,80,CA resident,Asian,Female,0
2.3,661,582,16,80,80,CA resident,Asian,Female,0
2.6,638,661,16,80,80,Non-resident domestic,Asian,Female,0
2.7,692,618,14,80,80,CA resident,Hispanic,Female,0
2.9,562,627,16,80,80,CA resident,Asian,Male,0
2.2,569,664,16,80,80,Non-resident domestic,Asian,Male,0
2.6,686,658,16,80,80,CA resident,Asian,Male,0
2.6,626,556,16,80,80,CA resident,Hispanic,Male,0
2.1,561,672,15,80,80,Non-resident domestic,Hispanic,Female,0
2.9,575,675,15,80,80,CA resident,Asian,Female,0
2.5,646,553,13,80,80,Unknown,African American,Female,0
2.1,614,621,15,80,80,Non-resident domestic,Asian,Female,1
2.6,658,695,15,80,80,CA resident,International,Male,0
2.4,698,559,15,80,80,CA resident,International,Female,0
2.8,674,648,15,80,80,CA resident,White,Female,0
2.3,624,566,13,80,80,CA resident,International,Male,0
2.6,606,585,15,80,80,CA resident,African American,Female,0
3.0,608,638,14,80,80,CA resident,White,Male,0
2.6,700,668,16,80,80,Non-resident domestic,International,Female,0
2.6,665,687,14,80,80,International,White,Male,0
2.8,616,638,13,80,80,CA resident,Hispanic,Female,0
2.1,634,673,13,80,80,CA resident,White,Female,1
2.7,682,596,16,80,80,Non-resident domestic,Hispanic,Female,0
2.6,580,637,13,80,80,CA resident,Asian,Female,0
2.1,637,587,13,80,80,CA resident,Hispanic,Female,0
2.5,693,653,15,80,80,International,Domestic unknown,Female,0
2.7,622,634,15,80,80,CA resident,Hispanic,Male,0
2.8,651,636,13,80,80,CA resident,Hispanic,Female,0
2.1,601,688,13,80,80,Non-resident domestic,African American,Female,0
3.0,579,641,15,80,80,CA resident,Asian,Male,0
2.0,634,681,16,80,80,CA resident,Hispanic,Genderqueer,1
2.7,666,689,13,80,80,Unknown,Asian,Female,0
3.0,591,594,13,80,80,CA resident,African American,Male,0
2.2,663,566,14,80,80,CA resident,Asian,Male,0
2.3,550,646,16,80,80,CA resident,Hispanic,Male,0
2.0,600,630,13,80,80,CA resident,White,Female,0
2.3,570,582,13,80,80,CA resident,Hispanic,Female,0
2.0,678,624,13,80,80,CA resident,International,Male,0
2.4,641,692,16,80,80,CA resident,International,Male,0
2.1,561,645,13,80,80,Unknown,White,Female,0
2.0,661,667,14,80,80,CA resident,African American,Female,0
3.0,625,694,15,80,80,CA resident,Asian,Female,0
2.3,691,585,13,80,80,CA resident,Asian,Male,0
2.9,628,597,15,80,80,CA resident,Asian,Female,0
2.6,692,578,13,80,80,CA resident,Asian,Female,0
2.5,672,561,14,80,80,Non-resident domestic,Asian,Male,0
2.2,617,651,13,80,80,CA resident,White,Female,0
2.6,607,662,14,80,80,CA resident,Hispanic,Male,0
2.5,574,692,15,80,80,CA resident,Asian,Female,0
2.6,623,575,15,80,80,CA resident,Hispanic,Female,0
2.4,697,567,14,80,80,CA resident,Asian,Male,0
2.0,623,594,15,80,80,CA resident,International,Female,0
2.6,674,582,14,80,80,CA resident,Asian,Male,0
2.7,597,587,15,80,80,CA resident,White,Female,0
2.5,623,565,16,80,80,CA resident,International,Male,0
2.6,687,559,13,80,80,CA resident,African American,Female,0
2.4,681,584,13,80,80,CA resident,African American,Female,0
2.7,670,574,15,80,80,International,Asian,Male,0
2.0,618,581,16,80,80,CA resident,Hispanic,Female,0
2.8,666,687,15,80,80,CA resident,Hispanic,Female,0
2.4,600,637,15,80,80,CA resident,White,Female,0
2.5,557,644,14,80,80,International,Asian,Male,0
2.9,600,671,15,80,80,CA resident,Hispanic,Male,0
2.3,692,587,15,80,80,Unknown,International,Female,0
2.3,632,603,14,80,80,CA resident,Asian,Female,0
2.4,568,609,13,80,80,CA resident,Asian,Male,0
2.3,614,565,16,80,80,International,International,Male,0
2.8,679,562,13,80,80,CA resident,Asian,Male,0
2.2,645,642,16,80,80,International,International,Female,0
2.3,612,621,15,80,80,CA resident,Hispanic,Female,0
2.1,563,580,14,80,80,International,White,Female,0
2.5,697,624,13,80,80,CA resident,Asian,Female,0
2.1,603,643,14,80,80,CA resident,International,Male,0
2.7,665,616,13,80,80,CA resident,White,Female,0
2.0,690,558,15,80,80,CA resident,Asian,Female,0
2.7,568,626,14,80,80,CA resident,African American,Female,0
3.0,605,597,14,80,80,CA resident,Hispanic,Female,0
2.6,679,693,14,80,80,CA resident,White,Female,0
2.6,573,578,14,80,80,CA resident,International,Female,0
2.2,620,678,14,80,80,CA resident,Asian,Female,0
2.6,698,656,14,80,80,CA resident,Hispanic,Female,0
2.9,695,659,16,80,80,CA resident,Hispanic,Male,0
2.1,695,639,13,80,80,CA resident,Asian,Male,0
2.5,563,653,16,80,80,CA resident,African American,Female,0
2.7,575,681,14,80,80,CA resident,International,Female,0
2.8,621,592,16,80,80,International,International,Female,0
2.3,594,583,16,80,80,CA resident,American Indian,Male,1
2.8,567,662,16,80,80,CA resident,Asian,Female,0
2.7,696,583,15,80,80,CA resident,White,Female,1
2.3,562,575,16,80,80,CA resident,Hispanic,Male,0
2.5,631,664,13,80,80,Non-resident domestic,White,Female,0
2.2,616,697,14,80,80,Non-resident domestic,Asian,Female,0
2.1,559,584,13,80,80,CA resident,Asian,Female,0
2.2,653,669,14,80,80,CA resident,Asian,Male,0
2.1,593,686,15,80,80,International,Asian,Female,0
2.2,690,601,14,80,80,CA resident,Hispanic,Male,0
2.6,603,691,16,80,80,CA resident,International,Male,1
2.5,636,667,13,80,80,CA resident,White,Male,0
2.8,591,583,15,80,80,CA resident,African American,Female,0
2.0,654,578,16,80,80,CA resident,Domestic unknown,Female,0
2.4,636,646,16,80,80,International,White,Male,0
2.0,646,609,14,80,80,CA resident,Asian,Male,0
2.4,633,602,16,80,80,International,White,Male,0
2.8,551,671,14,80,80,CA resident,White,Genderqueer,0
2.9,656,564,13,80,80,CA resident,Asian,Male,0
2.2,567,647,16,80,80,CA resident,Asian,Male,0
2.5,650,645,13,80,80,International,Asian,Female,0
2.1,646,587,15,80,80,CA resident,International,Female,0
2.7,666,553,15,80,80,CA resident,White,Female,0
2.0,623,681,16,80,80,CA resident,Hispanic,Female,1
2.9,630,684,14,80,80,CA resident,White,Female,0
2.7,606,658,15,80,80,CA resident,Asian,Male,0
2.9,676,578,16,80,80,CA resident,International,Male,0
2.3,561,577,15,80,80,CA resident,White,Female,0
2.0,656,558,16,80,80,Unknown,White,Male,0
2.5,649,606,14,80,80,CA resident,White,Male,0
2.2,646,691,15,80,80,CA resident,White,Male,0
2.6,671,631,16,80,80,CA resident,International,Female,0
2.9,621,686,15,80,80,CA resident,White,Female,0
2.2,578,669,14,80,80,CA resident,Hispanic,Male,0
2.3,672,654,16,80,80,CA resident,White,Female,0
2.2,553,627,14,80,80,International,Hispanic,Male,0
2.1,620,608,15,80,80,CA resident,Asian,Male,0
2.6,665,611,15,80,80,CA resident,International,Male,0
2.5,569,556,16,80,80,CA resident,Domestic unknown,Male,0
2.4,665,584,14,80,80,CA resident,Hispanic,Female,1
2.3,607,671,13,80,80,CA resident,Hispanic,Female,0
2.9,615,569,13,80,80,CA resident,White,Female,1
2.8,655,656,14,80,80,CA resident,White,Male,0
2.9,570,564,16,80,80,CA resident,Asian,Female,0
2.0,586,608,16,80,80,CA resident,Asian,Female,0
2.1,689,656,14,80,80,CA resident,White,Female,0
3.0,618,628,15,80,80,CA resident,Hispanic,Male,0
2.6,556,643,16,80,80,Unknown,Asian,Male,0
