GPA,SAT Reading & Writing,SAT Math,SAT Essay,Activity Score,Personal Statement Score,Residency,Race,Gender,Accepted
3.7,735,788,18,80,80,International,Hispanic,Female,1
3.9,799,784,17,80,80,CA resident,Asian,Male,1
3.6,785,711,16,80,80,CA resident,African American,Male,1
3.6,780,762,16,80,80,Non-resident domestic,International,Other,1
3.8,795,800,16,80,80,CA resident,International,Female,1
3.6,748,702,18,80,80,CA resident,Asian,Female,1
3.5,735,776,17,80,80,CA resident,Hispanic,Male,1
3.9,772,729,16,80,80,CA resident,Hispanic,Male,1
3.8,761,774,17,80,80,CA resident,Asian,Female,1
3.9,720,759,17,80,80,CA resident,White,Male,1
3.5,729,789,17,80,80,International,Asian,Male,1
3.8,782,792,17,80,80,CA resident,White,Female,1
3.6,797,702,18,80,80,CA resident,Asian,Male,1
3.6,786,781,18,80,80,CA resident,Hispanic,Male,1
3.7,792,733,16,80,80,CA resident,White,Male,1
4.0,783,730,17,80,80,CA resident,White,Female,1
3.8,738,794,18,80,80,CA resident,Asian,Male,1
3.8,738,709,18,80,80,Unknown,Hispanic,Male,1
3.9,711,798,18,80,80,CA resident,Hispanic,Female,1
3.8,794,781,17,80,80,CA resident,White,Male,1
3.9,786,744,16,80,80,CA resident,Asian,Female,1
3.9,735,760,17,80,80,Non-resident domestic,Domestic unknown,Male,1
3.7,726,760,16,80,80,International,White,Male,1
3.9,771,799,17,80,80,CA resident,Hispanic,Male,1
3.7,751,719,16,80,80,CA resident,White,Male,1
3.9,700,701,17,80,80,International,Asian,Male,1
4.0,721,769,18,80,80,CA resident,Asian,Female,1
3.8,701,762,17,80,80,Non-resident domestic,White,Male,1
3.9,793,754,16,80,80,International,International,Male,1
3.8,780,793,17,80,80,CA resident,Asian,Female,1
4.0,713,798,17,80,80,International,Hispanic,Female,1
3.9,740,736,18,80,80,CA resident,African American,Male,1
4.0,757,739,16,80,80,CA resident,White,Female,1
3.5,739,738,18,80,80,CA resident,Asian,Male,1
3.5,733,749,17,80,80,International,International,Male,1
3.9,771,735,16,80,80,International,Asian,Female,1
3.9,724,747,18,80,80,CA resident,White,Female,1
3.8,731,728,17,80,80,CA resident,White,Male,1
3.8,748,727,17,80,80,CA resident,Asian,Female,1
3.6,784,749,17,80,80,International,International,Male,1
3.9,790,768,16,80,80,CA resident,White,Female,1
3.7,717,765,18,80,80,CA resident,International,Male,1
3.9,770,702,16,80,80,CA resident,Asian,Female,1
3.6,757,768,18,80,80,CA resident,Asian,Male,1
3.7,731,799,17,80,80,CA resident,Asian,Other,1
3.5,741,800,18,80,80,CA resident,Hispanic,Male,1
3.7,701,720,16,80,80,CA resident,White,Female,1
3.9,711,782,17,80,80,CA resident,White,Female,1
3.5,778,765,18,80,80,CA resident,Asian,Female,1
3.9,756,705,18,80,80,CA resident,White,Female,1
3.5,732,726,18,80,80,CA resident,White,Female,1
3.8,792,751,17,80,80,CA resident,White,Male,1
3.8,708,787,16,80,80,CA resident,Domestic unknown,Female,0
3.5,715,761,16,80,80,CA resident,Hispanic,Male,1
3.9,793,763,17,80,80,CA resident,Hispanic,Female,1
3.9,781,746,16,80,80,CA resident,Domestic unknown,Female,1
3.9,795,760,17,80,80,CA resident,White,Female,1
3.7,749,767,18,80,80,CA resident,Hispanic,Female,1
3.7,729,716,17,80,80,CA resident,Asian,Female,1
3.8,741,750,16,80,80,CA resident,Hispanic,Female,1
4.0,768,796,16,80,80,CA resident,International,Female,1
3.8,748,791,18,80,80,CA resident,Asian,Male,1
3.7,775,774,17,80,80,CA resident,Hispanic,Female,1
3.9,771,748,18,80,80,International,Hispanic,Male,1
3.8,771,708,16,80,80,CA resident,White,Female,1
3.8,778,800,18,80,80,CA resident,White,Female,1
3.8,748,750,16,80,80,CA resident,Hispanic,Female,1
3.6,780,799,17,80,80,International,Hispanic,Male,1
4.0,707,753,16,80,80,CA resident,White,Female,1
3.8,773,739,17,80,80,CA resident,White,Male,1
3.9,772,780,18,80,80,CA resident,Hispanic,Male,1
3.5,768,778,18,80,80,CA resident,Asian,Female,1
3.5,774,757,18,80,80,CA resident,Hispanic,Female,1
3.6,724,787,17,80,80,Non-resident domestic,Asian,Male,1
3.8,724,709,18,80,80,Non-resident domestic,Asian,Female,1
3.7,773,717,16,80,80,International,International,Female,1
4.0,711,730,16,80,80,Non-resident domestic,Hispanic,Female,0
3.9,705,783,16,80,80,CA resident,White,Male,1
3.6,791,797,16,80,80,CA resident,White,Male,1
3.9,743,742,16,80,80,CA resident,Asian,Male,1
3.7,785,727,18,80,80,CA resident,Hispanic,Female,1
3.6,718,750,18,80,80,International,Hispanic,Female,1
3.9,738,711,16,80,80,CA resident,White,Female,1
3.6,752,751,17,80,80,CA resident,White,Female,1
3.7,715,796,18,80,80,International,Hispanic,Female,1
4.0,777,799,16,80,80,CA resident,White,Male,1
3.6,744,758,18,80,80,CA resident,Asian,Male,1
3.5,704,764,17,80,80,CA resident,Asian,Female,1
3.6,723,726,17,80,80,CA resident,International,Other,1
3.9,785,754,18,80,80,Non-resident domestic,Hispanic,Male,1
3.6,728,727,17,80,80,CA resident,White,Male,1
3.5,719,711,17,80,80,CA resident,Hispanic,Female,1
3.6,727,762,17,80,80,CA resident,Hispanic,Male,1
4.0,714,730,18,80,80,CA resident,Hispanic,Male,1
3.7,799,775,17,80,80,CA resident,Asian,Male,1
3.8,737,799,18,80,80,CA resident,White,Female,1
3.6,752,704,16,80,80,CA resident,Asian,Female,1
3.6,796,755,16,80,80,International,Asian,Male,1
4.0,779,731,16,80,80,CA resident,Asian,Female,1
3.6,709,726,16,80,80,International,African American,Female,1
3.9,781,771,16,80,80,CA resident,International,Male,1
3.6,761,795,17,80,80,CA resident,Asian,Male,1
3.9,753,733,16,80,80,CA resident,Domestic unknown,Female,1
3.9,798,789,16,80,80,CA resident,White,Female,1
3.7,764,770,17,80,80,Unknown,Asian,Male,1
3.6,715,704,18,80,80,CA resident,International,Female,1
3.5,734,726,16,80,80,CA resident,African American,Female,1
3.5,786,772,16,80,80,CA resident,White,Male,1
3.9,740,800,16,80,80,CA resident,Asian,Female,1
4.0,774,731,18,80,80,CA resident,International,Female,1
3.8,731,723,17,80,80,CA resident,Asian,Female,1
3.9,769,734,17,80,80,CA resident,Asian,Female,1
3.7,719,732,18,80,80,CA resident,White,Male,1
3.9,749,714,17,80,80,CA resident,Asian,Female,1
3.7,700,750,18,80,80,CA resident,Asian,Female,1
3.5,710,758,16,80,80,International,African American,Genderqueer,1
3.6,766,705,16,80,80,CA resident,Hispanic,Male,1
4.0,790,793,16,80,80,CA resident,Hispanic,Female,1
3.8,733,792,18,80,80,CA resident,International,Female,1
3.5,711,786,17,80,80,CA resident,International,Male,1
3.5,754,747,18,80,80,CA resident,White,Female,1
3.8,771,722,17,80,80,CA resident,Hispanic,Female,1
3.7,799,765,17,80,80,Non-resident domestic,Domestic unknown,Male,1
3.5,755,728,16,80,80,CA resident,Asian,Male,1
3.5,794,759,18,80,80,CA resident,African American,Female,1
3.8,793,716,18,80,80,CA resident,Hispanic,Female,1
3.8,757,708,18,80,80,CA resident,Hispanic,Male,1
3.7,722,744,18,80,80,CA resident,Asian,Male,0
3.9,704,737,16,80,80,International,International,Female,1
4.0,785,767,16,80,80,CA resident,International,Female,0
3.5,716,763,17,80,80,CA resident,Asian,Female,1
3.6,765,786,16,80,80,CA resident,African American,Female,1
3.6,714,710,16,80,80,CA resident,International,Male,1
3.7,701,798,18,80,80,CA resident,White,Male,1
3.5,788,800,18,80,80,CA resident,Asian,Female,1
3.8,795,760,18,80,80,CA resident,Hispanic,Female,1
3.5,757,715,16,80,80,International,International,Female,1
4.0,735,786,16,80,80,CA resident,Domestic unknown,Male,0
3.6,731,758,18,80,80,CA resident,Hispanic,Male,1
3.6,794,772,18,80,80,Unknown,Asian,Male,1
3.8,721,771,18,80,80,Non-resident domestic,African American,Male,1
3.6,759,748,18,80,80,CA resident,White,Female,1
3.6,773,732,16,80,80,CA resident,Domestic unknown,Male,1
3.9,772,778,17,80,80,CA resident,African American,Female,1
3.6,757,764,16,80,80,International,Asian,Female,1
3.9,736,712,16,80,80,CA resident,Domestic unknown,Female,1
3.7,702,794,18,80,80,CA resident,International,Female,1
3.9,798,749,17,80,80,CA resident,Hispanic,Male,1
3.5,742,765,18,80,80,CA resident,White,Male,1
3.8,706,758,17,80,80,CA resident,Hispanic,Female,1
3.8,701,706,18,80,80,Non-resident domestic,Hispanic,Male,1
4.0,764,794,16,80,80,CA resident,International,Male,1
3.8,797,703,16,80,80,CA resident,Asian,Female,1
3.7,752,714,16,80,80,CA resident,White,Female,1
4.0,800,730,17,80,80,Non-resident domestic,Asian,Female,1
3.6,734,781,16,80,80,International,International,Female,1
4.0,763,788,17,80,80,CA resident,Hispanic,Male,1
3.8,746,753,18,80,80,CA resident,International,Female,1
3.9,795,721,18,80,80,CA resident,International,Male,1
3.9,712,731,18,80,80,Unknown,Asian,Male,1
3.5,790,748,18,80,80,CA resident,Asian,Male,1
3.9,741,713,16,80,80,Unknown,White,Female,1
3.7,730,713,16,80,80,CA resident,Hispanic,Female,1
3.5,701,740,16,80,80,CA resident,Asian,Male,1
3.9,710,714,17,80,80,Non-resident domestic,White,Female,1
3.9,749,747,17,80,80,CA resident,Asian,Female,1
3.8,704,751,16,80,80,CA resident,Hispanic,Male,1
3.6,775,746,18,80,80,Unknown,White,Female,1
3.6,757,768,16,80,80,CA resident,White,Male,0
3.7,714,795,17,80,80,CA resident,African American,Other,1
3.8,786,790,18,80,80,CA resident,Asian,Male,1
3.8,782,707,16,80,80,CA resident,White,Male,1
3.7,731,794,17,80,80,CA resident,Asian,Male,1
3.9,789,758,16,80,80,CA resident,Asian,Female,1
3.7,778,757,17,80,80,CA resident,White,Female,1
3.5,769,750,16,80,80,CA resident,African American,Female,1
3.8,713,703,16,80,80,CA resident,White,Female,1
3.8,758,795,16,80,80,CA resident,White,Female,1
3.7,723,735,17,80,80,CA resident,Hispanic,Female,1
3.8,737,777,18,80,80,CA resident,White,Female,1
3.7,714,703,18,80,80,CA resident,Hispanic,Female,1
3.8,756,745,17,80,80,International,International,Female,0
3.9,773,710,18,80,80,CA resident,White,Male,1
3.8,750,723,18,80,80,CA resident,White,Female,1
3.8,792,715,17,80,80,Unknown,Hispanic,Male,1
3.9,723,739,18,80,80,CA resident,International,Male,1
3.8,765,707,17,80,80,CA resident,African American,Male,1
3.9,798,752,17,80,80,CA resident,Asian,Female,1
3.7,751,791,18,80,80,CA resident,Hispanic,Female,1
3.8,776,700,16,80,80,CA resident,White,Male,1
3.8,784,766,18,80,80,CA resident,Asian,Female,1
3.8,793,746,16,80,80,CA resident,Hispanic,Male,1
3.6,745,760,17,80,80,CA resident,Hispanic,Male,1
3.7,716,775,16,80,80,CA resident,Domestic unknown,Female,1
3.9,718,784,16,80,80,CA resident,International,Female,1
3.9,717,758,18,80,80,CA resident,Hispanic,Female,1
3.7,721,735,18,80,80,CA resident,International,Male,1
3.8,719,786,17,80,80,CA resident,Asian,Female,1
3.9,741,711,16,80,80,CA resident,Hispanic,Male,1
3.8,784,767,16,80,80,Non-resident domestic,Hispanic,Female,1
3.9,754,723,17,80,80,CA resident,Asian,Male,1
4.0,747,780,16,80,80,CA resident,Asian,Female,1
3.7,721,787,18,80,80,CA resident,Asian,Male,1
3.9,733,758,18,80,80,International,White,Male,1
3.6,710,760,18,80,80,CA resident,White,Male,1
3.8,738,722,18,80,80,CA resident,Asian,Male,1
3.7,799,768,18,80,80,CA resident,Asian,Female,1
3.5,765,764,16,80,80,Non-resident domestic,American Indian,Male,1
3.9,701,700,16,80,80,CA resident,Asian,Male,0
3.8,760,783,16,80,80,International,Domestic unknown,Female,1
3.8,775,791,18,80,80,CA resident,Asian,Other,1
3.9,715,761,17,80,80,CA resident,Asian,Male,1
3.9,791,715,16,80,80,CA resident,International,Female,1
3.7,721,795,16,80,80,CA resident,White,Male,1
3.8,745,754,18,80,80,International,White,Other,1
3.7,703,741,18,80,80,International,White,Female,1
3.5,709,741,16,80,80,International,White,Female,1
3.8,791,768,18,80,80,CA resident,White,Female,1
3.5,754,742,16,80,80,CA resident,Asian,Male,1
3.7,773,777,17,80,80,Non-resident domestic,White,Male,1
3.9,786,783,18,80,80,Unknown,Asian,Male,1
3.6,709,730,17,80,80,CA resident,Asian,Female,1
3.5,734,745,17,80,80,International,Hispanic,Female,1
3.6,770,711,18,80,80,Non-resident domestic,Asian,Female,1
3.7,741,732,18,80,80,CA resident,White,Female,1
3.7,738,742,17,80,80,CA resident,Asian,Genderqueer,1
3.9,743,711,17,80,80,CA resident,Asian,Male,1
3.9,748,734,16,80,80,CA resident,International,Male,1
3.8,789,799,18,80,80,CA resident,International,Male,1
3.7,733,755,16,80,80,CA resident,Hispanic,Female,0
3.6,737,703,18,80,80,CA resident,Hispanic,Female,1
3.8,737,722,16,80,80,CA resident,Hispanic,Female,1
3.6,771,742,17,80,80,International,Asian,Female,1
3.6,753,757,18,80,80,CA resident,Hispanic,Female,1
3.8,798,712,17,80,80,CA resident,International,Male,1
3.5,719,800,16,80,80,International,Asian,Male,1
3.9,717,702,16,80,80,CA resident,Hispanic,Female,1
3.8,798,724,17,80,80,CA resident,White,Female,1
3.9,734,734,18,80,80,CA resident,Asian,Female,1
3.7,765,751,17,80,80,CA resident,Hispanic,Female,1
3.8,735,739,16,80,80,CA resident,White,Female,1
3.6,786,701,17,80,80,CA resident,Hispanic,Male,1
3.7,723,731,16,80,80,CA resident,Asian,Female,1
3.5,793,772,17,80,80,CA resident,White,Male,1
3.6,774,700,17,80,80,CA resident,Hispanic,Female,1
3.9,769,795,18,80,80,International,International,Male,1
3.6,710,735,18,80,80,International,White,Male,1
3.6,759,728,16,80,80,CA resident,White,Male,1
3.7,753,786,16,80,80,CA resident,Asian,Male,1
3.9,753,723,18,80,80,CA resident,Asian,Male,1
3.9,770,719,18,80,80,International,Asian,Male,1
3.7,784,702,18,80,80,CA resident,Asian,Male,1
3.6,757,707,16,80,80,CA resident,Asian,Female,1
3.6,742,749,18,80,80,CA resident,White,Female,1
3.7,780,738,16,80,80,Unknown,Asian,Female,1
3.6,769,741,17,80,80,CA resident,Asian,Male,1
3.6,724,778,18,80,80,CA resident,Hispanic,Male,1
3.9,717,710,16,80,80,CA resident,Hispanic,Male,1
3.7,754,745,16,80,80,CA resident,Hispanic,Female,1
3.5,785,795,17,80,80,CA resident,African American,Female,1
3.5,790,702,16,80,80,CA resident,White,Female,1
3.6,763,760,18,80,80,CA resident,Asian,Male,1
3.7,773,735,17,80,80,Unknown,International,Male,1
3.9,727,728,17,80,80,International,Asian,Female,1
3.7,776,775,18,80,80,CA resident,International,Female,1
3.8,737,709,17,80,80,CA resident,Asian,Female,1
3.6,752,731,16,80,80,CA resident,Hispanic,Female,1
3.9,737,752,16,80,80,Non-resident domestic,International,Male,1
3.8,746,735,18,80,80,CA resident,Hispanic,Female,1
3.8,749,748,17,80,80,CA resident,International,Female,1
3.8,757,766,17,80,80,CA resident,Asian,Female,1
3.5,704,774,18,80,80,CA resident,Asian,Female,1
3.7,707,783,17,80,80,CA resident,White,Female,1
3.6,746,706,16,80,80,CA resident,Asian,Female,1
3.6,748,763,18,80,80,CA resident,Asian,Female,1
3.9,734,769,18,80,80,CA resident,Asian,Female,1
3.8,725,715,16,80,80,CA resident,Hispanic,Male,1
3.9,711,720,16,80,80,CA resident,Asian,Male,1
3.6,705,712,18,80,80,CA resident,Hispanic,Female,1
3.8,753,795,16,80,80,International,Domestic unknown,Male,0
3.9,724,788,17,80,80,CA resident,Asian,Female,1
3.6,783,745,17,80,80,CA resident,Hispanic,Male,1
3.5,701,735,18,80,80,CA resident,White,Female,1
3.7,726,784,16,80,80,CA resident,Hispanic,Female,0
3.8,751,731,16,80,80,CA resident,International,Female,1
3.6,726,713,18,80,80,International,Asian,Male,1
3.8,712,788,17,80,80,CA resident,Domestic unknown,Male,1
3.6,749,788,17,80,80,Unknown,International,Female,1
3.8,724,715,17,80,80,CA resident,International,Female,1
3.7,734,743,17,80,80,CA resident,International,Male,1
3.8,741,706,16,80,80,CA resident,Hispanic,Female,1
3.6,739,747,18,80,80,CA resident,International,Male,1
4.0,747,702,16,80,80,CA resident,Hispanic,Female,1
4.0,717,728,18,80,80,Unknown,Asian,Male,1
3.9,723,799,18,80,80,CA resident,Hispanic,Female,1
3.9,710,739,16,80,80,CA resident,White,Male,1
3.5,800,704,17,80,80,CA resident,International,Male,1
3.8,746,791,18,80,80,CA resident,Asian,Female,1
3.6,760,724,16,80,80,CA resident,White,Male,1
3.9,704,717,17,80,80,CA resident,Asian,Female,0
3.6,764,740,16,80,80,CA resident,Asian,Female,1
3.9,707,700,17,80,80,CA resident,Asian,Male,1
3.6,718,788,17,80,80,CA resident,White,Male,1
3.5,702,783,16,80,80,CA resident,International,Male,1
3.7,745,747,17,80,80,International,International,Male,1
3.6,765,715,16,80,80,CA resident,Hispanic,Female,1
3.7,724,789,17,80,80,International,White,Male,1
3.8,757,800,16,80,80,CA resident,Asian,Female,1
3.5,717,800,17,80,80,CA resident,International,Female,0
3.6,738,716,16,80,80,International,Asian,Male,1
3.8,790,736,17,80,80,Non-resident domestic,Domestic unknown,Female,1
3.9,749,760,18,80,80,CA resident,White,Female,1
3.5,709,791,16,80,80,CA resident,Asian,Female,1
3.7,784,768,16,80,80,CA resident,International,Male,1
3.9,737,705,16,80,80,CA resident,Hispanic,Female,1
4.0,766,790,17,80,80,CA resident,Asian,Male,1
3.6,770,775,18,80,80,CA resident,African American,Male,1
3.5,720,706,18,80,80,Non-resident domestic,White,Male,1
3.7,761,705,17,80,80,CA resident,Asian,Female,1
3.5,794,707,16,80,80,CA resident,Asian,Male,1
3.6,761,709,16,80,80,CA resident,White,Female,1
3.9,777,787,16,80,80,Non-resident domestic,Asian,Female,1
3.9,790,715,16,80,80,International,Hispanic,Male,1
3.9,720,751,16,80,80,CA resident,African American,Male,1
4.0,784,738,17,80,80,CA resident,Asian,Female,1
3.7,737,758,17,80,80,CA resident,White,Female,1
3.9,775,748,16,80,80,CA resident,Asian,Male,1
3.8,764,768,18,80,80,International,African American,Male,1
3.5,751,748,17,80,80,CA resident,African American,Male,1
3.7,772,741,17,80,80,CA resident,White,Male,1
3.9,709,714,18,80,80,CA resident,International,Female,1
3.8,796,743,16,80,80,CA resident,White,Male,1
3.7,705,726,18,80,80,CA resident,White,Male,1
3.8,718,773,17,80,80,CA resident,Hispanic,Female,1
3.5,782,791,18,80,80,CA resident,Hispanic,Female,1
3.8,785,798,16,80,80,CA resident,Asian,Female,1
3.8,738,738,18,80,80,CA resident,International,Female,1
3.5,772,796,18,80,80,CA resident,White,Male,1
3.5,762,751,18,80,80,CA resident,Asian,Male,1
3.8,730,778,18,80,80,CA resident,Asian,Female,1
3.9,703,792,17,80,80,CA resident,Hispanic,Female,1
3.6,796,733,16,80,80,CA resident,African American,Male,1
3.7,722,744,17,80,80,CA resident,International,Male,1
3.8,770,717,18,80,80,CA resident,Asian,Female,1
3.9,734,756,17,80,80,International,Hispanic,Female,1
3.7,758,779,17,80,80,CA resident,White,Female,0
3.7,723,770,16,80,80,CA resident,Asian,Male,1
3.7,760,752,16,80,80,CA resident,Asian,Female,1
4.0,735,772,17,80,80,CA resident,Asian,Female,1
3.7,732,704,17,80,80,CA resident,Hispanic,Male,1
3.5,768,735,18,80,80,CA resident,African American,Female,1
4.0,780,735,17,80,80,CA resident,International,Female,1
3.6,738,729,16,80,80,CA resident,African American,Male,1
3.6,749,752,18,80,80,Unknown,Asian,Male,1
3.9,702,746,18,80,80,CA resident,African American,Female,1
4.0,740,739,18,80,80,CA resident,White,Male,0
4.0,744,720,16,80,80,CA resident,Asian,Female,1
3.7,771,750,16,80,80,International,Asian,Male,1
3.6,768,716,17,80,80,CA resident,International,Female,1
3.5,752,775,17,80,80,CA resident,White,Female,1
3.9,730,779,18,80,80,CA resident,White,Male,0
3.6,715,736,18,80,80,CA resident,Hispanic,Male,1
3.7,700,747,18,80,80,CA resident,Hispanic,Female,1
3.9,705,790,18,80,80,CA resident,Asian,Female,1
3.8,735,721,17,80,80,CA resident,White,Female,1
3.6,795,797,16,80,80,CA resident,Hispanic,Female,1
3.7,752,766,17,80,80,CA resident,Hispanic,Female,1
4.0,765,780,16,80,80,Non-resident domestic,White,Other,1
3.7,730,742,17,80,80,CA resident,International,Male,0
3.6,750,721,16,80,80,CA resident,White,Female,1
3.8,785,701,16,80,80,CA resident,White,Female,1
3.8,721,768,17,80,80,CA resident,White,Male,1
4.0,759,800,17,80,80,Non-resident domestic,Hispanic,Male,1
3.7,798,792,17,80,80,CA resident,Asian,Female,1
3.5,705,769,16,80,80,CA resident,White,Female,1
3.7,777,771,16,80,80,CA resident,Asian,Female,0
3.5,734,796,18,80,80,Non-resident domestic,International,Female,1
3.9,757,794,16,80,80,CA resident,Hispanic,Female,1
3.6,742,719,17,80,80,CA resident,Hispanic,Female,1
3.7,739,761,18,80,80,CA resident,White,Male,1
3.6,732,713,17,80,80,CA resident,African American,Female,1
3.7,762,762,17,80,80,CA resident,International,Female,1
3.6,715,715,18,80,80,Non-resident domestic,Hispanic,Male,1
3.7,716,789,17,80,80,CA resident,Hispanic,Female,1
3.8,797,783,17,80,80,Non-resident domestic,African American,Male,1
3.7,739,734,17,80,80,CA resident,Hispanic,Female,1
3.6,753,768,16,80,80,CA resident,Asian,Female,1
3.7,796,761,18,80,80,Non-resident domestic,International,Male,1
3.7,752,743,17,80,80,CA resident,International,Male,1
3.7,774,712,17,80,80,CA resident,Asian,Female,1
3.5,709,710,18,80,80,CA resident,Asian,Female,1
3.6,763,773,16,80,80,CA resident,White,Male,1
3.6,748,756,17,80,80,International,Asian,Female,1
3.6,724,779,18,80,80,CA resident,International,Female,1
3.9,742,755,18,80,80,CA resident,International,Male,1
3.5,766,756,18,80,80,CA resident,Hispanic,Male,1
3.6,775,738,17,80,80,CA resident,White,Female,1
3.8,796,781,17,80,80,CA resident,Domestic unknown,Female,1
4.0,732,775,16,80,80,CA resident,Hispanic,Female,1
4.0,725,712,18,80,80,CA resident,Hispanic,Male,1
4.0,786,728,17,80,80,CA resident,White,Male,1
3.6,784,742,18,80,80,CA resident,Asian,Female,1
3.8,706,772,17,80,80,CA resident,Asian,Male,1
3.8,770,764,17,80,80,International,Hispanic,Female,1
3.6,784,766,18,80,80,Unknown,Hispanic,Male,1
3.9,717,740,17,80,80,CA resident,Asian,Male,1
3.7,724,726,18,80,80,International,White,Male,1
4.0,737,762,16,80,80,CA resident,Asian,Male,1
3.7,788,787,18,80,80,Non-resident domestic,White,Male,1
3.6,771,794,16,80,80,CA resident,Hispanic,Female,1
3.8,721,748,17,80,80,CA resident,Asian,Male,1
3.7,794,791,17,80,80,International,Asian,Male,1
3.8,745,748,16,80,80,CA resident,White,Male,1
3.7,775,765,16,80,80,CA resident,International,Female,1
4.0,780,791,16,80,80,CA resident,Asian,Female,1
3.5,774,790,16,80,80,CA resident,Domestic unknown,Female,1
3.5,791,760,18,80,80,Unknown,Hispanic,Male,1
3.8,780,799,17,80,80,CA resident,White,Male,1
3.9,799,735,17,80,80,CA resident,International,Male,1
3.7,715,749,17,80,80,CA resident,International,Female,1
3.8,711,713,16,80,80,Non-resident domestic,Asian,Male,1
3.6,767,758,16,80,80,CA resident,White,Female,1
4.0,760,799,17,80,80,CA resident,Asian,Male,1
3.8,707,740,17,80,80,International,White,Female,1
3.8,764,713,17,80,80,International,Hispanic,Female,1
3.7,773,726,16,80,80,CA resident,Asian,Male,1
3.6,786,744,18,80,80,CA resident,International,Male,1
3.7,706,737,18,80,80,CA resident,White,Female,1
3.5,774,735,16,80,80,CA resident,Hispanic,Male,1
3.9,708,706,17,80,80,CA resident,International,Female,1
4.0,720,701,17,80,80,CA resident,Asian,Male,1
3.6,723,793,17,80,80,CA resident,Hispanic,Female,1
3.5,716,748,18,80,80,CA resident,Hispanic,Male,1
3.9,707,781,16,80,80,CA resident,Asian,Male,1
3.9,753,708,18,80,80,CA resident,International,Female,1
3.9,729,731,18,80,80,CA resident,International,Male,1
3.8,735,763,16,80,80,CA resident,Hispanic,Female,1
3.9,772,748,17,80,80,CA resident,Asian,Male,1
3.5,789,779,18,80,80,CA resident,Hispanic,Female,1
3.6,717,793,16,80,80,CA resident,White,Female,0
3.6,714,754,18,80,80,CA resident,International,Female,1
3.7,749,763,16,80,80,Non-resident domestic,Asian,Male,1
3.9,800,722,18,80,80,CA resident,Hispanic,Female,1
3.7,708,769,16,80,80,Unknown,White,Female,1
3.8,708,784,18,80,80,CA resident,International,Female,1
3.7,800,743,18,80,80,International,Hispanic,Female,1
4.0,705,716,18,80,80,Non-resident domestic,Asian,Male,1
3.5,743,799,18,80,80,CA resident,African American,Male,1
3.6,800,730,17,80,80,International,White,Female,1
3.7,724,707,16,80,80,CA resident,Hispanic,Female,1
3.6,714,711,18,80,80,CA resident,Hispanic,Male,1
3.7,708,772,16,80,80,CA resident,Asian,Female,1
3.9,736,791,16,80,80,CA resident,White,Male,1
3.7,725,703,16,80,80,International,White,Female,1
3.9,741,715,18,80,80,CA resident,Asian,Male,1
3.7,742,795,16,80,80,CA resident,Hispanic,Male,1
3.5,750,714,18,80,80,CA resident,International,Male,1
3.5,776,750,17,80,80,CA resident,Asian,Female,1
3.6,761,790,17,80,80,CA resident,Asian,Female,1
3.6,760,778,17,80,80,CA resident,Hispanic,Female,1
3.5,753,774,18,80,80,CA resident,Domestic unknown,Female,1
3.6,769,763,17,80,80,CA resident,Asian,Male,1
3.7,744,738,17,80,80,CA resident,White,Female,1
3.8,778,778,16,80,80,CA resident,White,Male,1
4.0,707,771,18,80,80,Unknown,White,Male,1
4.0,783,771,17,80,80,International,Asian,Female,1
3.8,761,776,16,80,80,CA resident,Asian,Male,1
3.6,725,780,16,80,80,International,Asian,Female,1
3.9,782,798,16,80,80,CA resident,Hispanic,Male,1
3.9,717,748,18,80,80,CA resident,International,Male,1
3.7,775,750,17,80,80,Non-resident domestic,White,Male,1
3.9,792,761,16,80,80,CA resident,Hispanic,Male,1
3.8,715,794,16,80,80,CA resident,Asian,Female,1
3.7,738,740,17,80,80,International,White,Female,0
3.9,747,724,16,80,80,CA resident,White,Female,1
3.6,731,749,17,80,80,CA resident,White,Male,1
3.5,717,711,16,80,80,CA resident,Hispanic,Male,1
3.8,800,758,16,80,80,Non-resident domestic,International,Male,1
3.5,726,792,18,80,80,CA resident,Hispanic,Male,1
4.0,755,793,18,80,80,International,Hispanic,Male,1
4.0,759,731,16,80,80,CA resident,Hispanic,Female,1
3.8,798,770,18,80,80,CA resident,International,Female,0
3.7,795,755,16,80,80,CA resident,American Indian,Male,1
3.8,707,733,18,80,80,CA resident,Asian,Female,0
3.8,762,796,16,80,80,Non-resident domestic,Asian,Female,1
3.9,775,776,17,80,80,Unknown,Asian,Male,1
3.9,743,774,18,80,80,International,Hispanic,Female,1
3.7,730,750,18,80,80,CA resident,Asian,Female,1
3.6,740,735,16,80,80,CA resident,Hispanic,Male,1
3.6,759,785,18,80,80,CA resident,White,Female,1
3.7,732,773,17,80,80,CA resident,Asian,Female,1
3.9,751,759,17,80,80,CA resident,Asian,Female,1
3.6,771,703,17,80,80,CA resident,Asian,Male,1
3.9,744,782,18,80,80,CA resident,Asian,Female,1
3.8,765,792,18,80,80,CA resident,Asian,Female,1
3.9,710,784,16,80,80,CA resident,Asian,Male,1
3.6,797,715,16,80,80,CA resident,White,Male,1
3.9,791,766,18,80,80,CA resident,White,Male,1
3.8,713,759,16,80,80,International,International,Female,1
3.7,721,769,16,80,80,CA resident,International,Female,1
3.8,759,754,17,80,80,CA resident,Asian,Male,1
3.7,753,741,17,80,80,CA resident,Asian,Male,1
